MODELO	COR	CABEDAL	R. COR	IN	GCI geral	GCI ATUAL	CORTE	Qnt. PES	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
VIRTUE 2/136	ARENIT	426010228	436005858	-	504	504	504	-	-	-	-	-	-	-	-	-	24	60	120	120	108	72	-	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	ARENIT	426010293	436005901	-	504	504	504	-	-	-	-	-	-	-	-	-	24	72	120	144	96	48	-	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	ARENIT	426010354	436005936	-	504	504	504	-	-	-	-	-	-	-	-	-	12	60	120	180	96	36	-	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	ARENIT	426010802	436006080	-	504	504	504	-	-	-	-	-	-	-	-	-	24	72	108	132	96	60	12	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	ARENIT	426011322	436006330	-	504	504	504	-	-	-	-	-	-	-	-	-	24	84	108	120	84	60	24	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	AZCLAR	426011870	436006590	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	108	132	96	48	12	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	AZCLAR	426011928	436006740	-	504	504	504	-	-	-	-	-	-	-	-	-	24	96	108	96	84	84	12	-	-	-	-	-	-	-	-	-	
VIRTUE 2/136	CHUMBO	426012000	436006885	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	144	132	72	48	-	-	-	-	-	-	-	-	-	-	
Vitality 5	PTPETR	426008493	436004860	-	888	444	-	-	-	-	-	-	-	-	-	-	-	-	-	-	84	-	72	156	-	132	-	-	-	-	-	-	
VITALITY 7/130	BCO1	426008660	436004963	-	816	392	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	108	32	-	96	72	36	-	-	-	-	-	
VITALITY 7/130	PTROSA	426008874	436005040	-	876	288	-	280	-	-	-	-	-	-	-	-	60	84	120	-	-	24	-	-	-	-	-	-	-	-	-	-	
VITALITY 7/130	MARINO	426008931	436005069	-	816	816	816	-	-	-	-	-	-	-	-	-	-	-	-	-	48	108	168	204	132	108	48	-	-	-	-	-	
VITALITY 7/130	MARINO	426008983	436005111	-	816	756	-	60	-	-	-	-	-	-	-	-	-	-	-	-	-	48	156	204	180	120	48	-	-	-	-	-	
VITALITY 7/130	CHB/TQ	426009035	436005139	-	816	816	48	-	-	-	-	-	-	-	-	-	-	-	-	-	48	108	168	204	132	108	48	-	-	-	-	-	
Wave MIRAI 8/140	PTDOUR	426008714	436003028	-	648	12	-	88	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	
Wave MIRAI 8/140	CZPRET	426008985	436003034	-	648	540	-	108	-	-	-	-	-	-	-	-	-	-	-	-	48	72	120	180	24	72	-	12	12	-	-	-	
Wave MIRAI 8/140	CZPRET	426009037	436003036	-	648	648	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	108	216	204	108	12	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426008733	436001760	-	1488	428	-	968	-	-	-	-	-	-	-	12	108	8	72	-	-	144	60	24	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MRHO	426008895	436001771	-	996	996	-	-	-	-	-	-	-	-	-	12	84	84	228	264	156	108	48	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426008896	436001772	-	504	504	-	-	-	-	-	-	-	-	-	-	12	60	108	120	96	72	24	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426008949	436001846	-	1488	1488	-	-	-	-	-	-	-	-	-	12	96	192	360	336	228	168	84	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009002	436001857	-	1488	1488	-	-	-	-	-	-	-	-	-	12	84	180	300	372	264	192	72	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009053	436001868	-	1488	1488	24	-	-	-	-	-	-	-	-	12	132	228	300	336	240	144	72	24	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009520	436004123	-	912	912	912	-	-	-	-	-	-	-	-	12	48	120	204	240	156	96	36	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009574	436004125	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	204	240	168	96	36	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009650	436004128	-	912	912	912	-	-	-	-	-	-	-	-	-	48	132	216	252	168	96	-	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009708	436004130	-	912	912	912	-	-	-	-	-	-	-	-	12	48	120	204	216	168	96	48	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426009808	436004132	-	912	912	912	-	-	-	-	-	-	-	-	-	60	132	204	216	168	84	48	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426009864	436004134	-	924	924	924	-	-	-	-	-	-	-	-	-	24	120	216	252	204	84	24	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426009921	436004136	-	1008	1008	1008	-	-	-	-	-	-	-	-	24	60	96	216	240	204	84	60	24	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426010256	436004138	-	924	924	924	-	-	-	-	-	-	-	-	-	24	120	192	240	204	96	36	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MUSGO	426010317	436004141	-	912	912	912	-	-	-	-	-	-	-	-	-	36	132	240	252	156	72	24	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MARITM	426010374	436004143	-	924	924	924	-	-	-	-	-	-	-	-	12	24	120	240	228	144	96	60	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426010825	436004147	-	936	936	936	-	-	-	-	-	-	-	-	-	24	120	204	252	192	84	48	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426011345	436004150	-	936	936	936	-	-	-	-	-	-	-	-	-	72	132	216	216	168	84	48	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426011892	436004153	-	924	924	924	-	-	-	-	-	-	-	-	12	36	120	192	228	192	96	36	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426011949	436004156	-	936	936	936	-	-	-	-	-	-	-	-	-	36	132	204	252	192	96	24	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012023	436004159	-	588	588	588	-	-	-	-	-	-	-	-	12	48	72	120	120	96	72	36	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426012024	436004160	-	552	552	552	-	-	-	-	-	-	-	-	-	48	72	96	144	96	48	48	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012541	436005695	-	936	936	936	-	-	-	-	-	-	-	-	12	36	144	216	216	180	96	24	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012605	436005701	-	936	936	936	-	-	-	-	-	-	-	-	12	60	96	180	264	180	96	36	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MARITM	426012671	436005707	-	936	936	936	-	-	-	-	-	-	-	-	-	48	144	228	228	168	96	24	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MRHO	426012741	436005714	-	936	936	936	-	-	-	-	-	-	-	-	-	-	192	360	276	108	-	-	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MUSGO	426012814	436005727	-	936	936	936	-	-	-	-	-	-	-	-	-	48	108	204	216	180	120	48	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MRHO	426012838	436005735	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	120	120	96	60	-	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MUSGO	426012839	436005736	-	516	516	516	-	-	-	-	-	-	-	-	12	36	72	108	120	84	48	24	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426012863	436005746	-	936	936	936	-	-	-	-	-	-	-	-	12	24	108	216	216	204	84	60	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426012887	436005752	-	936	936	936	-	-	-	-	-	-	-	-	-	36	120	216	216	168	96	72	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426012912	436005758	-	936	936	936	-	-	-	-	-	-	-	-	-	36	120	216	216	168	96	72	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012939	436005767	-	936	936	936	-	-	-	-	-	-	-	-	-	24	132	228	228	180	84	48	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012960	436005774	-	936	936	936	-	-	-	-	-	-	-	-	-	36	120	228	240	180	96	36	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426012982	436005780	-	936	936	936	-	-	-	-	-	-	-	-	-	48	120	216	228	168	96	48	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426013004	436005788	-	936	936	936	-	-	-	-	-	-	-	-	-	36	120	228	240	168	108	36	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426013024	436005796	-	936	936	936	-	-	-	-	-	-	-	-	-	48	132	216	228	168	96	48	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426013045	436005801	-	936	936	936	-	-	-	-	-	-	-	-	12	48	120	192	204	168	120	36	36	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	MARITM	426013067	436005809	-	504	504	504	-	-	-	-	-	-	-	-	12	24	60	96	108	96	60	36	12	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PTRSCO	426013068	436005810	-	504	504	504	-	-	-	-	-	-	-	-	-	24	72	120	132	84	48	24	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426013090	436005820	-	936	936	936	-	-	-	-	-	-	-	-	-	36	120	228	240	180	96	36	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426013113	436005832	-	1020	1020	1020	-	-	-	-	-	-	-	-	-	60	132	228	240	180	120	60	-	-	-	-	-	-	-	-	-	
130g/749 Ultraleve	PRETO	426013135	436005841	-	1008	1008	1008	-	-	-	-	-	-	-	-	12	48	108	240	228	180	156	24	12	-	-	-	-	-	-	-	-	
Acqua Inf/412	PRETO	426008676	436004972	-	504	36	-	468	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Acqua Inf/412	PRETO	426008731	436005010	-	504	108	-	396	-	-	-	-	36	48	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Acqua Inf/412	PRETO	426008893	436005049	-	516	192	-	324	-	-	-	24	36	60	72	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426008999	436005120	-	2232	1204	-	840	-	-	-	-	-	-	-	-	-	252	8	356	384	180	-	24	-	-	-	-	-	-	-	-	
Acqua/316	CHBORG	426009050	436005147	-	2220	2220	-	-	-	-	-	-	-	-	-	-	120	312	576	552	384	204	60	12	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426009517	436005272	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	120	252	468	540	420	240	108	24	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426009571	436005305	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	108	264	480	540	420	240	96	24	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426009647	436005365	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	96	252	492	540	432	252	96	12	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426009704	436005399	-	600	600	600	-	-	-	-	-	-	-	-	-	24	84	120	144	120	48	36	24	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426009705	436005400	-	1572	1572	1572	-	-	-	-	-	-	-	-	-	60	180	348	396	300	192	84	12	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426009805	436005499	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	96	252	516	540	408	240	108	12	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426009861	436005529	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	84	264	516	540	408	240	96	24	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426009918	436005565	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	108	264	516	528	396	252	96	12	-	-	-	-	-	-	-	-	
Acqua/316	CHBORG	426010252	436005875	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	132	312	420	504	396	288	120	-	-	-	-	-	-	-	-	-	
Acqua/316	CHBORG	426010313	436005914	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	108	288	540	504	372	228	120	12	-	-	-	-	-	-	-	-	
Acqua/316	CHBORG	426010370	436005946	-	504	504	504	-	-	-	-	-	-	-	-	-	36	60	120	108	84	48	36	12	-	-	-	-	-	-	-	-	
Acqua/316	MRHCRS	426010371	436005947	-	1668	1668	1668	-	-	-	-	-	-	-	-	-	72	204	276	384	408	252	60	12	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426010820	436006091	-	648	648	648	-	-	-	-	-	-	-	-	-	24	72	156	168	120	60	36	12	-	-	-	-	-	-	-	-	
Acqua/316	MRHCRS	426010821	436006092	-	1560	1560	1560	-	-	-	-	-	-	-	-	-	60	204	528	396	192	96	84	-	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426011342	436006341	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	96	240	552	564	408	216	96	-	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426011889	436006602	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	84	252	552	564	420	216	84	-	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426011945	436006751	-	1512	1512	1512	-	-	-	-	-	-	-	-	-	24	168	312	432	336	156	72	12	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426011946	436006752	-	660	660	660	-	-	-	-	-	-	-	-	-	36	96	144	144	132	72	36	-	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426012020	436006899	-	2172	2172	2172	-	-	-	-	-	-	-	-	-	48	192	468	648	480	252	72	12	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426012538	436007135	-	1920	1920	1920	-	-	-	-	-	-	-	-	-	120	252	420	456	348	204	84	36	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426012602	436007195	-	1920	1920	1920	-	-	-	-	-	-	-	-	-	108	240	420	456	360	204	96	36	-	-	-	-	-	-	-	-	
Acqua/316	PRETO	426012668	436007245	-	1920	1920	1920	-	-	-	-	-	-	-	-	-	132	276	444	444	360	216	48	-	-	-	-	-	-	-	-	-	
Acqua/316	ARENIT	426012737	436007297	-	1320	1320	1320	-	-	-	-	-	-	-	-	-	72	156	288	324	264	144	60	12	-	-	-	-	-	-	-	-	
Acqua/316	MRHCRS	426012738	436007298	-	600	600	600	-	-	-	-	-	-	-	-	-	36	84	144	144	108	60	24	-	-	-	-	-	-	-	-	-	
Atalho/486	ARTDST	426011979	436006838	-	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Atalho/486	CHB/PT	426011980	436006839	-	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	
Atalho/486	CZ/CHB	426011981	436006840	-	36	36	36	-	-	-	-	-	-	-	-	-	4	-	4	4	4	4	-	4	4	4	4	-	-	-	-	-	
Atalho/486	LILAS	426011982	436006841	-	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Atalho/486	PTO/PT	426011983	436006842	-	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	
Atalho/486	VDEMLT	426011984	436006843	-	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	
Atalho/486	CZ/CHB	426011351	436005235	-	336	336	336	-	-	-	-	-	-	-	-	-	12	24	36	60	60	36	36	36	12	12	12	-	-	-	-	-	
Atalho/486	CZ/CHB	426012036	436005251	-	504	504	504	-	-	-	-	-	-	-	-	-	12	48	96	84	60	60	48	24	36	24	12	-	-	-	-	-	
Atalho/486	VDEMLT	426012547	436006922	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	12	12	36	60	96	108	84	48	24	-	-	-	-	-	
Atalho/486	VDEMLT	426012613	436006924	-	504	504	504	-	-	-	-	-	-	-	-	-	-	-	12	24	36	72	96	108	96	48	12	-	-	-	-	-	
Atalho/486	LILAS	426012681	436006926	-	504	504	504	-	-	-	-	-	-	-	-	-	24	48	120	120	96	60	24	12	-	-	-	-	-	-	-	-	
Atalho/486	LILAS	426012750	436006928	-	852	852	852	-	-	-	-	-	-	-	-	-	24	96	180	228	156	108	48	12	-	-	-	-	-	-	-	-	
Atalho/486	ARTDST	426012818	436006935	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	132	228	240	192	120	36	12	-	-	-	-	-	-	-	-	
Atalho/486	ARTDST	426012843	436006937	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	132	228	252	192	120	36	-	-	-	-	-	-	-	-	-	
Atalho/486	ARTDST	426012868	436006941	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	132	240	240	192	120	36	-	-	-	-	-	-	-	-	-	
Atalho/486	ARTDST	426012892	436006945	-	504	504	504	-	-	-	-	-	-	-	-	-	48	72	132	132	84	12	24	-	-	-	-	-	-	-	-	-	
Atalho/486	CHB/PT	426012893	436006946	-	504	504	504	-	-	-	-	-	-	-	-	-	12	12	12	24	36	72	96	96	84	36	24	-	-	-	-	-	
Atalho/486	CHB/PT	426012919	436006952	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	12	12	12	36	72	132	192	204	180	108	48	-	-	-	-	-	
Atalho/486	CHB/PT	426012943	436006957	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	12	12	36	72	144	204	204	168	108	48	-	-	-	-	-	
Atalho/486	CHB/PT	426012965	436006964	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	-	12	36	84	144	204	216	168	108	36	-	-	-	-	-	
Atalho/486	VDEMLT	426012987	436006970	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	12	-	24	84	144	204	204	192	96	48	-	-	-	-	-	
Atalho/486	VDEMLT	426013009	436006976	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	12	12	36	72	144	204	204	168	96	60	-	-	-	-	-	
Atalho/486	VDEMLT	426013028	436006982	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	-	12	36	84	144	204	204	168	108	48	-	-	-	-	-	
Atalho/486	LILAS	426013051	436006988	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	132	228	252	180	120	48	-	-	-	-	-	-	-	-	-	
Atalho/486	LILAS	426013073	436006995	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	72	180	240	216	204	84	12	-	-	-	-	-	-	-	-	-	
Atalho/486	CZ/CHB	426013096	436007001	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	12	12	12	36	84	132	204	204	168	96	48	-	-	-	-	-	
Atalho/486	CZ/CHB	426013118	436007007	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	12	12	12	36	84	132	204	204	168	96	48	-	-	-	-	-	
Atalho/486	CZ/CHB	426013141	436007013	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	12	-	12	36	84	132	204	204	180	96	48	-	-	-	-	-	
Atmos/101	PRETO	426008887	436005046	-	1248	8	-	512	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426008996	436005118	-	1248	772	-	476	-	-	-	-	-	-	-	-	48	156	8	152	228	132	48	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009047	436005145	-	1248	1248	-	-	-	-	-	-	-	-	-	24	72	144	264	288	228	132	72	24	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009514	436005270	-	1788	1788	1788	-	-	-	-	-	-	-	-	24	84	216	336	408	372	216	108	24	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009568	436005303	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	84	216	384	432	348	204	108	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009644	436005363	-	1788	1788	1788	-	-	-	-	-	-	-	-	12	96	216	384	420	348	192	96	24	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009700	436005396	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	96	216	312	408	396	228	120	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009802	436005497	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	96	216	312	420	408	240	96	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009858	436005527	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	60	240	336	420	420	240	72	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426009914	436005562	-	1788	1788	1788	-	-	-	-	-	-	-	-	24	312	168	252	288	336	276	108	24	-	-	-	-	-	-	-	-	
Atmos/101	MUSGO	426010248	436005872	-	1320	1320	1320	-	-	-	-	-	-	-	-	-	36	96	240	276	264	252	144	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426010249	436005873	-	504	504	504	-	-	-	-	-	-	-	-	12	24	60	108	120	84	48	36	12	-	-	-	-	-	-	-	-	
Atmos/101	ARTPES	426010309	436005911	-	1176	1176	1176	-	-	-	-	-	-	-	-	-	72	156	288	312	204	108	36	-	-	-	-	-	-	-	-	-	
Atmos/101	MUSGO	426010310	436005912	-	684	684	684	-	-	-	-	-	-	-	-	-	12	72	216	180	120	36	36	12	-	-	-	-	-	-	-	-	
Atmos/101	ARTPES	426010367	436005944	-	1800	1800	1800	-	-	-	-	-	-	-	-	-	84	216	468	432	324	168	108	-	-	-	-	-	-	-	-	-	
Atmos/101	ARTPES	426010816	436006088	-	780	780	780	-	-	-	-	-	-	-	-	12	48	108	192	168	108	72	60	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426010817	436006089	-	1032	1032	1032	-	-	-	-	-	-	-	-	12	36	132	240	252	192	96	60	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426011339	436006339	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	12	216	468	480	336	168	96	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426011885	436006599	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	12	216	468	480	336	168	96	12	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426011942	436006749	-	1788	1788	1788	-	-	-	-	-	-	-	-	-	-	216	468	492	348	180	84	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426012017	436006897	-	1788	1788	1788	-	-	-	-	-	-	-	-	12	48	228	456	456	336	156	96	-	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426012535	436007133	-	1584	1584	1584	-	-	-	-	-	-	-	-	12	96	192	324	372	288	168	96	36	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426012598	436007192	-	1584	1584	1584	-	-	-	-	-	-	-	-	24	84	192	324	372	312	156	96	24	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426012665	436007243	-	1584	1584	1584	-	-	-	-	-	-	-	-	-	108	204	300	360	300	168	96	48	-	-	-	-	-	-	-	-	
Atmos/101	PRETO	426012733	436007294	-	1584	1584	1584	-	-	-	-	-	-	-	-	-	96	204	348	372	288	168	84	24	-	-	-	-	-	-	-	-	
Challenger 6/472	PTO/PT	426008629	436002102	-	3348	168	-	2940	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	72	-	72	24	-	
Challenger 6/472	PTO/PT	426008680	436002117	-	3348	492	-	2856	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	168	156	84	84	-	
Challenger 6/472	PTO/GF	426008735	436002132	-	2040	1176	-	864	-	-	-	-	-	-	-	-	-	-	-	108	60	228	264	-	-	180	96	132	84	12	12	-	
Challenger 6/472	PTO/PT	426008736	436002133	-	1308	144	-	1164	-	-	-	-	-	-	-	-	-	-	-	-	24	24	-	-	12	-	12	36	12	12	12	-	
Challenger 6/472	PTO/GF	426008898	436002149	-	3348	2868	-	480	-	-	-	-	-	-	-	-	-	36	48	144	264	468	636	156	528	276	156	84	48	24	-	-	
Challenger 6/472	PECDUN	426008951	436002162	-	1932	1932	-	-	-	-	-	-	-	-	-	-	108	276	408	492	360	204	72	12	-	-	-	-	-	-	-	-	
Challenger 6/472	PTO/GF	426008952	436002163	-	1416	1416	-	-	-	-	-	-	-	-	-	-	12	24	36	60	120	156	216	252	204	120	72	60	48	24	12	-	
Challenger 6/472	PECDUN	426009004	436002176	-	3348	3348	-	-	-	-	-	-	-	-	-	-	204	396	696	840	624	384	180	24	-	-	-	-	-	-	-	-	
Challenger 6/472	ALGCHB	426009055	436002189	-	3456	3456	-	-	-	-	-	-	-	-	-	-	72	156	252	312	360	468	564	540	408	192	60	36	24	12	-	-	
Challenger 6/472	PTO/PT	426009522	436003900	-	3348	3348	3348	-	-	-	-	-	-	-	-	-	-	12	12	108	204	384	576	612	600	384	228	108	72	36	12	-	
Challenger 6/472	PTO/PT	426009576	436003904	-	3348	3348	3348	-	-	-	-	-	-	-	-	-	-	12	12	96	204	384	576	612	612	384	228	108	72	36	12	-	
Challenger 6/472	PTO/PT	426009652	436003912	-	3348	3348	3348	-	-	-	-	-	-	-	-	-	-	-	12	96	204	384	576	612	624	384	228	108	72	36	12	-	
Challenger 6/472	PTO/GF	426009710	436003921	-	2340	2340	2340	-	-	-	-	-	-	-	-	-	-	36	72	120	192	288	348	348	348	180	132	108	108	60	-	-	
Challenger 6/472	PTO/PT	426009711	436003922	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	-	-	12	12	60	120	180	180	180	120	72	24	24	12	12	-	
Challenger 6/472	PTO/GF	426009810	436003933	-	3348	3348	3348	-	-	-	-	-	-	-	-	-	12	12	24	156	264	432	564	600	528	324	192	108	84	36	12	-	
Challenger 6/472	PECDUN	426009866	436003940	-	2844	2844	2844	-	-	-	-	-	-	-	-	-	144	384	588	756	516	324	120	12	-	-	-	-	-	-	-	-	
Challenger 6/472	PTO/GF	426009867	436003941	-	504	504	504	-	-	-	-	-	-	-	-	-	24	60	12	24	24	24	36	36	36	24	36	60	24	72	12	-	
Challenger 6/472	PECDUN	426009923	436003950	-	3348	3348	3348	-	-	-	-	-	-	-	-	-	120	528	672	936	624	360	96	12	-	-	-	-	-	-	-	-	
Challenger 6/472	ARTMRF	426010257	436003956	-	2844	2844	2844	-	-	-	-	-	-	-	-	-	12	108	144	300	300	360	432	456	348	180	120	36	36	12	-	-	
Challenger 6/472	PECDUN	426010258	436003957	-	504	504	504	-	-	-	-	-	-	-	-	-	24	60	120	120	84	48	36	12	-	-	-	-	-	-	-	-	
Challenger 6/472	ALGCHB	426010318	436003965	-	2424	2424	2424	-	-	-	-	-	-	-	-	-	84	288	396	492	384	300	228	108	84	36	24	-	-	-	-	-	
Challenger 6/472	ARTMRF	426010319	436003966	-	924	924	924	-	-	-	-	-	-	-	-	-	12	36	48	84	96	120	132	132	108	72	36	12	24	12	-	-	
Challenger 6/472	ALGCHB	426010375	436003973	-	504	504	504	-	-	-	-	-	-	-	-	-	12	48	84	96	84	60	48	24	24	12	12	-	-	-	-	-	
Challenger 6/472	RYLMHO	426010376	436003974	-	2844	2844	2844	-	-	-	-	-	-	-	-	-	-	-	-	48	168	396	588	636	540	312	132	24	-	-	-	-	
